egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-A2-198,"Guideword: USE: 'THESE', ALREADY MENTIONED. CanDo: Can use 'these' to refer to things with immediate relevance or which have already been mentioned. ► noun phrases ►  pronouns: demonstrative",SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词these：指代已提及或相关的事物,"… you can visit the Old Museum, the Green Park, the old bridge and old church. These places are very old.、I bought a swimsuit, shorts, t-shirts and sunglasses. I'll need these things because it's summer time.、The first jeans I wanted were cheaper, but too small. These jeans are better and they're pretty good for me.",these places、these things、these jeans、these books,,,"指示代词,复数指代,已提及事物,相关情境,these + 复数名词",
GG-A2-199,Guideword: USE: THOSE POINTING. CanDo: Can use 'those' to talk about or point to things which the speaker or writer perceives to be further away in time and space.,SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词those：指代远处事物,"Placeholder row, lack of spoken data",over there、in the distance、remember those、compared to these,,,"指示代词,复数形式,远指,these对比,时间距离",
GG-A2-200,Guideword: FORM: 'THOSE'. CanDo: Can use 'those' with plural nouns. ► noun phrases ►  pronouns: demonstrative,SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词：those与复数名词的搭配使用,The cost of those clothes was £300.、I love to play those instruments.,those clothes、those instruments、those people、those days,,,"指示代词,复数名词,those,限定词,代词",
GG-A2-201,Guideword: FORM: SINGULAR NOUN +''S'. CanDo: Can use ''s' after singular or proper nouns to indicate possession.,SuperCategory: DETERMINERS. SubCategory: possessives,A2,单数名词所有格：'s的用法,It's very important for me because it's my sister's jacket.、I'll wear them at Linda's party.,sister's、linda's、friend's、mother's,,,"所有格,单数名词,'s,专有名词,物品归属",
GG-A2-202,Guideword: FORM: WITH QUANTIFYING DETERMINERS + 'OF'. CanDo: Can use quantifying determiners + possessive determiners + 'of' + noun. ► noun phrases,SuperCategory: DETERMINERS. SubCategory: possessives,A2,数量限定词+所有格限定词+of结构：表达部分所属关系,"All of my friends were there.、I bought some T-shirts and jeans, because some of my clothes are too small for me.、Bring some of your DVDs.、But after that I saw that I spent all of my money!、I spent a long time receiving presents, all of my family were here.",all of、some of、many of、few of,,,"数量限定词,所有格限定词,of结构,部分所属,名词短语",
GG-A2-203,"Guideword: FORM: 'MUCH' WITH UNCOUNTABLE NOUNS, NEGATIVE. CanDo: Can use 'much' with uncountable nouns in negative contexts.",SuperCategory: DETERMINERS. SubCategory: quantity,A2,不可数名词的否定用法：much在否定句中的使用,"But we didn't have much money, so we didn't buy many things.、I want to sell the television because I haven't got much time to watch it.",don't have much、haven't got much、not much,,,"much,不可数名词,否定句,数量,don't have much",
GG-A2-204,"Guideword: FORM: WITH SINGULAR NOUNS. CanDo: Can use an increasing range of quantifying determiners with singular nouns ('each', 'an', 'one' and numbers).",SuperCategory: DETERMINERS. SubCategory: quantity,A2,限定词与单数名词搭配：each、an、one及数字的用法,"The new art class starts next Monday and each class is about 1 hour long.、Yesterday I bought three t-shirts: one blue t-shirt, one pink t-shirt and one yellow t-shirt.、We have an extra ticket and are wanting you to come.",each class、an hour、one ticket、three t-shirts,,,"限定词,单数名词,each,an,one,数字,数量表达",
GG-A2-205,"Guideword: FORM: WITH PLURAL AND UNCOUNTABLE NOUNS. CanDo: Can use a range of quantifying determiners ('some', 'any', 'no', 'more', 'a lot of') with both plural nouns and uncountable nouns.",SuperCategory: DETERMINERS. SubCategory: quantity,A2,数量限定词：some、any、no、more、a lot of与复数名词和不可数名词的搭配使用,"I think we should bring some water to drink.、I bought them because I don't have any clothes for the summer and I need them!、The weather was great. There were no clouds.、I want to see that film but I have no time today because I have more work at home.、If you want more details, you can call this number.、We will meet at my house at 10.15, so we will have more time in the club.、We danced, played games and had lots of fun .",some water、any clothes、no clouds、more work、a lot of details,,,"数量限定词,复数名词,不可数名词,some,any,no,more,a lot of",
GG-A2-206,"Guideword: FORM: WITH PLURAL NOUNS. CanDo: Can use an increasing range of quantifying determiners with plural nouns ('all', 'both', 'a few').",SuperCategory: DETERMINERS. SubCategory: quantity,A2,"数量限定词与复数名词搭配：all, both, a few","This notice is for all students: we are going to have a concert at school.、It was exciting as both teams played well, but India won the match.、I'm just writing to say hello, and to tell you a few things.",all students、both teams、a few things,,,"数量限定词,复数名词,all,both,a few",
GG-A2-207,"Guideword: FORM: 'MANY' WITH PLURAL NOUNS, NEGATIVE. CanDo: Can use 'many' with plural nouns in negative contexts.",SuperCategory: DETERMINERS. SubCategory: quantity,A2,否定句中的'many'与复数名词搭配,There are n't many tickets.、I bought them because I have n't got many winter clothes.,not many、haven't got many、don't have many,,,"many,复数名词,否定句,数量,可数名词",
GG-A2-208,Guideword: FORM: 'SO MANY' WITH PLURAL NOUNS. CanDo: Can use 'so many' and 'too many' with plural nouns.,SuperCategory: DETERMINERS. SubCategory: quantity,A2,数量限定词：so many 和 too many 与复数名词的搭配,"We played so many games, like dog and bone, four corners, and many more.、We visited so many places, mostly monuments. The weather was perfect.、I know, I bought too many things but I liked all of them.",so many、too many,,,"so many,too many,复数名词,数量限定词,语气差异",
GG-A2-209,"Guideword: FORM: DETERMINER + 'OF' + DETERMINER. CanDo: Can use a range of quantifying determiners + 'of' + determiner ('all of', 'some of', 'both of', 'many of', 'any of', number + 'of', 'each of'). ► pronouns: quantity",SuperCategory: DETERMINERS. SubCategory: quantity,A2,"数量限定词+of+限定词结构：all of, some of, both of等",I spent all of my money!、Some of my friends gave me books.、The competition was very tough because both of the teams were good.、Many of my relatives and friends had come.、I enjoyed the party. I had invited five of my friends and my family.、Without a library card you can't take any of the books with you.,all of、some of、both of、many of、any of、five of、each of,,,"数量限定词,of,限定词,整体与部分,all of,some of,both of",
GG-A2-210,"Guideword: FORM: SIMPLE. CanDo: Can use a limited range of simple subordinating conjunctions '(if, when, so, while)' to introduce a subordinate clause.",SuperCategory: CONJUNCTIONS. SubCategory: subordinating,A2,"简单从属连词：if, when, so, while 引导从句","But if you don't take your car, you can rent a bike in the park too.、If I need a camera, I will use my mobile phone.、My father bought it for me when he saw my grades at school.、When you buy a pair of shoes, the second pair is free.、My father said that I should use green, but I don't like green, so I decided to use blue.、All of us were dancing while my father sang my favourite song.",if you、when i、so i、while you,,,"从属连词,条件从句,时间从句,结果从句,复合句",
GG-A2-211,Guideword: FORM: 'BE LIKE' + NOUN OR PRONOUN. CanDo: Can use 'be' + 'like' + noun or pronoun.,SuperCategory: CLAUSES. SubCategory: comparatives,A2,比较结构：be like + 名词/代词,"I like her because she is like me.、When you get to the station, you'll take ""The Funiculaire."" It's like a little train.",be like、is like、are like,,,"be like,相似性,比较结构,名词,代词",
GG-A2-212,"Guideword: FORM/USE: MULTIPLE MAIN CLAUSES, INSTRUCTIONS. CanDo: Can combine multiple main clauses, with commas and conjunctions expressing order, often to give instructions or directions.",SuperCategory: CLAUSES. SubCategory: coordinated,A2,并列主句：用逗号和连词表达顺序的指令或方向说明,"Your house is near to mine so turn down the 5th street and then go straight almost all the way. When you see the purple street turn there, then go to the left to the Red street, that is my street, my house is 17.、You start at your house, go straight ahead, then turn right.",and then、so、then,,,"并列主句,逗号,连词,顺序表达,指令说明",
GG-A2-213,Guideword: FORM: AFFIRMATIVE. CanDo: Can form an affirmative imperative with the base form of a main verb.,SuperCategory: CLAUSES. SubCategory: imperatives,A2,肯定祈使句：动词原形表达指令或请求,Goodbye. Write soon.、Bring your swim-suit for the swimming pool.、Call me if you need anything.,write soon、bring your、call me,,,"祈使句,动词原形,肯定形式,指令,省略主语",
GG-A2-214,"Guideword: FORM: NEGATIVE DECLARATIVE, MODAL AUXILIARY VERBS. CanDo: Can form a simple negative declarative clause with modal verb + 'not' or 'n't'.",SuperCategory: CLAUSES. SubCategory: declarative,A2,情态动词否定句：情态动词+not/n't的简单否定陈述句,"I know you couldn't come to my party so I want to tell you about my presents and party.、I can't wait to see you and tell you the rest.、You won't have to bring anything.、When I worked in the sushi bar, I could not eat lunch and dinner at the normal time. Sometimes I ate lunch at 3pm and dinner was at 11pm.、Once you have started, you will not want to stop.",can't、won't、could not、will not,,,"情态动词,否定句,not/n't,动词原形,简单陈述句",
GG-A2-215,Guideword: FORM: NEGATIVE DECLARATIVE WITH 'HAVE'. CanDo: Can form a simple negative declarative clause with auxiliary 'have' + 'not' or 'n't' and 'have' + 'not' or 'n't (got)',SuperCategory: CLAUSES. SubCategory: declarative,A2,否定陈述句：使用have/have got的否定形式,I haven't eaten Italian food for a long time.、… now I haven't got any money.、I bought them because I hadn't got any clothes for summer.,haven't、hasn't、haven't got、hasn't got,,,"否定陈述句,have/has,not/n't,have got,过去分词",
GG-A2-216,Guideword: USE: INSTRUCTIONS. CanDo: Can use the imperative to give instructions.,SuperCategory: CLAUSES. SubCategory: imperatives,A2,祈使句：用于给出指令,Take a taxi to the Petrol station then call me.、The easiest way to get to my house is by Underground. Take line 14 and then change to line 8. Walk a little bit more and then you arrive.、Wear an apron over your clothes.、Bring some money with you.、Take a yellow bus near Green Park at 5.45 pm. Remember to bring your camera!,take、bring、wear、remember,,,"祈使句,动词原形,指令,省略主语,否定形式",
GG-A2-217,"Guideword: USE: EMPHASISING AN INSTRUCTION. CanDo: Can use negative imperative after an instruction, for emphasis.",SuperCategory: CLAUSES. SubCategory: imperatives,A2,祈使句强调用法：指令后加否定祈使句,Our house is next to the school and my home is opposite the post office. Don't forget.、We'll meet at my house at 3 o'clock. Don't be late!,don't forget、don't be late、don't miss,,,"祈使句,否定祈使句,强调,指令,Don't",
GG-A2-218,"Guideword: FORM/USE: 'LET'S', SUGGESTION. CanDo: Can use 'let's' + base form of a main verb, for first person plural imperatives to make a suggestion.",SuperCategory: CLAUSES. SubCategory: imperatives,A2,祈使句：用'let's'提出建议,"The concert will be in Canecão. Let's go!!!、Let's go to the town centre, it is an interesting place.、Let's meet at half past four.",let's go、let's eat、let's meet、let's study,,,"let's,祈使句,建议,动词原形,第一人称复数",
GG-A2-219,"Guideword: FORM/USE: NEGATIVE. CanDo: Can form a negative imperative with the auxiliary verb 'do' + 'n't' + base form of a main verb, to give advice, instructions or orders.",SuperCategory: CLAUSES. SubCategory: imperatives,A2,否定祈使句：用don't + 动词原形表达建议、指令或命令,"Don't tell Lucy, please.、Don't bring your children please.、Don't worry, I'll be there.",don't worry、don't forget、don't tell、don't bring,,,"否定祈使句,don't,动词原形,建议指令,省略主语",
GG-A2-220,"Guideword: USE: CLOSINGS. CanDo: Can use the imperative to give instructions, often at the end of a letter or when saying goodbye to someone.",SuperCategory: CLAUSES. SubCategory: imperatives,A2,祈使句：书信结尾与告别时的指令表达,Email or phone me.、Write to me soon. Take care.、Come soon.,take care、write soon、keep in touch、let me know,,,"祈使句,书信结尾,告别,指令表达,动词原形",
GG-A2-221,"Guideword: FORM: AFFIRMATIVE INTERROGATIVE, WITH MODAL AUXILIARY VERBS. CanDo: Can form interrogative clauses ('yes/no' forms) with modal auxiliary verbs.",SuperCategory: CLAUSES. SubCategory: interrogatives,A2,情态助动词构成的一般疑问句（肯定形式）,Would you like to come with me?、Will you go with me?、Can I come tomorrow to collect it?、Shall we meet at 7.30 pm?,can i、will you、would you、shall we,,,"情态助动词,一般疑问句,动词原形,肯定形式,yes/no回答",
GG-A2-222,"Guideword: FORM: AFFIRMATIVE INTERROGATIVE, WITH AUXILIARY 'BE/HAVE'. CanDo: Can form interrogative clauses ('yes/no' forms) with auxiliary 'be' and 'have'.",SuperCategory: CLAUSES. SubCategory: interrogatives,A2,使用be/have构成一般疑问句（肯定形式）,Are you going to the new art class?、Have you got a new dress for the party?,are you、have you got、is she、has he,,,"一般疑问句,助动词 be,助动词 have,词序,have got",
GG-A2-223,Guideword: FORM: AFFIRMATIVE INTERROGATIVE. CanDo: Can form interrogative clauses ('yes/no' forms) of main lexical verbs with auxiliary 'do'.,SuperCategory: CLAUSES. SubCategory: interrogatives,A2,一般疑问句：使用助动词do/does/did构成肯定式疑问句,Do you remember Julie?、Did you buy a new mobile phone?,do you、does she、did they、do they,,,"一般疑问句,助动词do,动词原形,肯定式疑问,时态对应",
GG-A2-224,Guideword: FORM: AFFIRMATIVE 'WH-' INTERROGATIVE. CanDo: Can form 'wh-' interrogative clauses with a 'wh-' word as object.,SuperCategory: CLAUSES. SubCategory: interrogatives,A2,A2级疑问句：以'wh-'词作宾语的肯定式疑问句,When are you coming here?、What have you bought?、And what must I bring?、When can we meet?、Where did you go?、How  do you feel?,what have、when are、where did、and what must,,,"wh-疑问句,宾语,词序,助动词,肯定式",
GG-A2-225,Guideword: FORM: 'WHAT A PITY' + ('THAT') CLAUSE. CanDo: Can use 'What a pity' + ('that') clause.,SuperCategory: CLAUSES. SubCategory: phrases/exclamations,A2,感叹句结构：What a pity + (that)从句,What a pity that you didn't come.、What a pity you lost the information about the new art class.,what a pity、pity that,,,"感叹句,遗憾表达,that从句,口语表达,情感表达",
GG-A2-226,Guideword: FORM: 'WHAT A …!'. CanDo: Can use 'What a' + noun phrase and 'What a' + noun phrase + clause.,SuperCategory: CLAUSES. SubCategory: phrases/exclamations,A2,感叹句结构：What a + 名词短语,What a brilliant idea.、What a nice present I have!、What a great afternoon I had yesterday!,what a、brilliant idea、nice present、great afternoon,,,"感叹句,What a,名词短语,可数名词单数,情感表达",
GG-A2-227,Guideword: FORM: NEGATIVE INTERROGATIVE. CanDo: Can form negative interrogative clauses.,SuperCategory: CLAUSES. SubCategory: interrogatives,A2,否定疑问句：Isn't it great? 的构成与用法,Isn't it great?、Don't you like pizza?、[Talking about a car] I bought one. Didn't I tell you?,isn't it、don't you、didn't i、can't you,,,"否定疑问句,助动词,情态动词,词序,口语表达",
GG-A2-228,Guideword: FORM: NEGATIVE 'WH-' INTERROGATIVE. CanDo: Can form negative 'wh-' interrogative clauses.,SuperCategory: CLAUSES. SubCategory: interrogatives,A2,否定式WH疑问句：Why don't we...? 等句型,Why don't we watch a film?、Why didn't you come with me?、Why don't you ask Jennifer to go with you?、Why couldn't you come? It was fun.,why don't、why didn't、why couldn't、how come,,,"否定式WH疑问句,疑问词,助动词否定形式,建议句型,原因询问",
GG-A2-229,"Guideword: FORM: DEFINING, SUBJECT, WITH 'WHO'. CanDo: Can use a defining relative clause with 'who' as the subject.",SuperCategory: CLAUSES. SubCategory: relative,A2,限定性定语从句：用who作主语,It's about a girl who went to the war when she was 22 years old.、I'd like a pen-friend who really likes music and reading.、I can tell you that I agree with people who think that Stonehenge is magic place.,a person who、people who、someone who、friends who,,,"限定性定语从句,who,主语,关系代词,修饰名词",
GG-A2-230,"Guideword: FORM: DEFINING, SUBJECT, WITH 'WHICH'. CanDo: Can use a defining relative clause with 'which' as the subject.",SuperCategory: CLAUSES. SubCategory: relative,A2,限定性定语从句：用which作主语,"At the end of the game, the KASAS sang to Hagas a piece of music which makes me cry. Suzanna watched with me and she cried alot.、You should wear clothes which can get dirty.、I bought a t-shirt which has a picture of a car on it and I bought a shirt for my brother.",which、clothes which、music which、t-shirt which,,,"限定性定语从句,which,主语,物,先行词",
GG-A2-231,"Guideword: FORM: DEFINING, OBJECT, WITH 'THAT'. CanDo: Can use a defining relative clause with 'that' as the object.",SuperCategory: CLAUSES. SubCategory: relative,A2,限定性定语从句：用that作宾语,"The team that I like is called 'The Monkeys', but Paty prefers 'The Walls'.、I bought some clothes that I will need for my trip to Greece.、Please, wear clothes that you can get dirty; use old clothes, okay?",the team that、clothes that、book that、movie that,,,"限定性定语从句,关系代词that,宾语省略,修饰名词,陈述语序",
GG-A2-232,"Guideword: FORM: NON-DEFINING, SUBJECT, WITH 'WHO'. CanDo: Can use a non-defining relative clause with 'who' as the subject.",SuperCategory: CLAUSES. SubCategory: relative,A2,非限定性定语从句：用who作主语,I watched it with my brother who was also interested in sports.、It's given by Jenny who is one of my best friends.、I want my mobile before this afternoon because my parents who are in Japan will call me.,who is、who are、with who、by who,,,"非限定性定语从句,who,逗号,主语,附加信息",
GG-A2-233,"Guideword: FORM: NON-DEFINING, SUBJECT, WITH 'WHICH'. CanDo: Can use a non-defining relative clause with 'which' as the subject,.",SuperCategory: CLAUSES. SubCategory: relative,A2,非限定性定语从句：用which作主语,"I bought it in Peter's Mobile shop, which is near to my home.、I've been to Cardiff which is the capital city of Wales.、I visited a museum and an exhibition which were really excellent.、I bought two shirts, which cost £20 and four sweatshirts, which were a little expensive.、The mobile phone is green, which is my favourite colour.",which is、which was、which were、which has,,,"非限定性定语从句,which,逗号,主语,附加信息",
GG-A2-234,"Guideword: FORM: DEFINING, OBJECT, WITH 'WHICH'. CanDo: Can use a defining relative clause with 'which' as the object.",SuperCategory: CLAUSES. SubCategory: relative,A2,限定性关系从句：用which作宾语,"I came to your house yesterday with the computer game which I borrowed from Mayank.、The coffee-cup which my good friend gave me is pretty.、Sorry, I can't do anything to help because I will try again to pass an exam which I failed last year.、The colour which I prefer is pink, so we will use pink.",which i、which my、which we,,,"限定性关系从句,which,宾语,先行词,事物指代",
GG-A2-235,"Guideword: FORM: NON-DEFINING, OBJECT, WITH 'WHICH'. CanDo: Can use a non-defining relative clause with 'which' as the object.",SuperCategory: CLAUSES. SubCategory: relative,A2,非限定性定语从句：用which作宾语,The best of all was a marble statue which my aunt gave me.、Thanks for your letter which I received a few days ago.,which、non-defining、relative clause,,,"非限定性定语从句,which,宾语,逗号,额外信息",
GG-A2-236,"Guideword: FORM: DEFINING, WITHOUT PRONOUN. CanDo: Can use a defining relative clause, without a relative pronoun.",SuperCategory: CLAUSES. SubCategory: relative,A2,,"My friends said the clothes I wore were very old, and they didn't like them.、All my friends gave me a present but the one I liked best was John's.、Here I have the information you want.、[talking about video calls] You can see the person you are calling LIVE!!!",,,,,
GG-A2-237,"Guideword: FORM/USE: 'IF' CLAUSES, CONDITIONS. CanDo: Can use a finite subordinate clause with 'if', before or after a main clause, to introduce conditions. ► clauses: conditionals",SuperCategory: CLAUSES. SubCategory: subordinated,A2,条件从句：使用'if'引导的条件句,"I would be very happy if you visit me in Dublin.、I will come see you on Friday if it’s ok with you.、If you want to come, just tell me.",if you want、if it's ok、if possible、if necessary,,,"条件从句,if从句,真实条件句,一般现在时,主从句结构",
GG-A2-238,"Guideword: FORM/USE: PURPOSE. CanDo: Can use a non-finite subordinate clause with 'to', to introduce purpose.",SuperCategory: CLAUSES. SubCategory: subordinated,A2,非限定性目的状语从句：用to引导表示目的,"To get to my house you'll have to take the 5th avenue and go 6 streets to the left and at the bottom you'll see another street, go 3 streets to the right and there you'll find my house.、To reach my house, you just have to go to the book shop and turn left.、To contact me you can call me on my mobile phone.",to get to、to reach、to contact、to find,,,"目的状语,非限定性从句,to引导,动词原形,日常指示",
GG-A2-239,"Guideword: FORM/USE: TIME. CanDo: Can use a finite subordinate clause with time conjunctions, before or after a main clause.",SuperCategory: CLAUSES. SubCategory: subordinated,A2,时间状语从句：when/while引导的从属分句,"I feel comfortable when I am wearing these clothes.、When I bought my computer, the price was 1000 pounds.、When you are outside my home, phone me.、Mike and I were watching it while we were eating pizza.",when、while、time conjunctions,,,"时间状语从句,从属分句,when,while,时间连词",
GG-A2-240,"Guideword: USE: 'IF' CLAUSE + IMPERATIVE, HEDGING. CanDo: Can use an 'if-' clause ('if you want', 'like', 'prefer') to soften the directness of imperatives, offers or suggestions.",SuperCategory: CLAUSES. SubCategory: conditional,A2,条件句软化指令：if you want/like/prefer + 祈使句/建议,"Bring some films if you want.、Call me if you like.、Please, come here wearing a white T-shirt and a skirt, or shorts if you prefer.、If you want I can help you with the music.、If you like, you could bring some drinks.、We can go by bus or if you prefer we can go in my car.",if you want、if you like、if you prefer,,,"条件从句,软化指令,祈使句,礼貌表达,if you want",
GG-A2-241,"Guideword: FORM/USE: PRESENT SIMPLE 'IF' CLAUSE, REAL CONDITIONS. CanDo: Can use 'if' + present simple with present simple, 'can' or imperative in the main clause to refer to things that are true now or very likely to happen.",SuperCategory: CLAUSES. SubCategory: conditional,A2,真实条件句：if + 一般现在时，表示现在或很可能发生的情况,"If I have spare time I always read a book.、If you need to contact me, here is my number: 07938776341, so just call me.、If you need some help I'm here to organise the meeting or to make the invitations.、You can get to my house if you take the number 35 bus.、If you need more information, call me.",if you need、if you want、if i have、if you take,,,"真实条件句,if从句,一般现在时,can,祈使句",
GG-A2-242,"Guideword: FORM: PRESENT SIMPLE 'IF' CLAUSE + IMPERATIVE. CanDo: Can use 'if' + present simple, with an imperative in the main clause.",SuperCategory: CLAUSES. SubCategory: conditional,A2,条件句：If + 一般现在时 + 祈使句,"If you find it, call me.、If you want to come, just tell me.",if you see、if you need、if you want、if you have,,,"条件句,if从句,一般现在时,祈使句,指令",
GG-A2-243,Guideword: FORM: 'IF' + PRESENT SIMPLE. CanDo: Can form conditional subordinate clause with 'if' + present simple.,SuperCategory: CLAUSES. SubCategory: conditional,A2,条件从句：if + 一般现在时,"It is 3 hours long, and if you want to pass it you will have to study very hard, it is very difficult.、If you buy a gift for me, please buy a book, because I love to read.、If you agree, we can go shopping after the film.",if you want、if you have、if it is、if we can,,,"条件从句,if,一般现在时,真实条件,句型结构",
GG-A2-244,"Guideword: USE: DEGREE WITH VERBS. CanDo: Can use a limited range of adverbs and adverb phrases ('so much', 'a lot') with verbs to indicate degree or intensity. ► determiners",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,"副词短语表示程度：so much, a lot 与动词搭配",I am looking forward to seeing you so much!、We listened to music and we danced a lot too.,so much、a lot,,,"副词短语,程度副词,so much,a lot,动词修饰",
GG-A2-245,"Guideword: USE: LINKING. CanDo: Can use a limited range of adverbs ('also', 'so', 'however') to show a relationship between two clauses or sentences.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,连接副词：also、so、however的基本用法,"I also bought some t-shirts.、[talking about paint] I don't like green, so I decided to use blue, could you help me to paint my room?、Yesterday I bought some clothes: trousers and skirts … However, the clothes were cheap.",also、so、however,,,"连接副词,also,so,however,逻辑关系",
GG-A2-246,"Guideword: USE: TIME. CanDo: Can use a limited range of adverbs ('yesterday', 'just', 'now', 'already',) to refer to the timing of an event.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,"时间副词：yesterday, just, now, already的基本用法",Yesterday I went shopping.、I've just seen your mail.、I am working very hard now because I want to earn some money.、[talking about a film] I've already seen it.,yesterday、just now、already、now,,,"时间副词,yesterday,just,now,already,现在完成时,一般过去时,现在进行时",
GG-A2-247,Guideword: USE: MANNER. CanDo: Can use a limited range of manner adverbs and adverb phrases to modify how something happens.,SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,方式副词与副词短语：描述动作如何发生,"… both the players played well.、You must go straight, then turn left.、Some of them can swim very fast.、[talking about a bike] It's very colourfull, and it goes very quickly.",play well、go straight、swim fast、go quickly,,,"方式副词,副词短语,修饰动词,词序,well,fast,quickly,straight",
GG-A2-248,"Guideword: USE: FREQUENCY. CanDo: Can use an increasing range of adverbs ('usually', 'often', 'never', 'weekly') to talk about frequency.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,频率副词：usually、often、never、weekly等用法,People usually try to eat their breakfast between 7 and 9 am.、I have to pay weekly or monthly?、I often go to the Shanghai Museum.、You never remember anything!,usually try、often go、never remember、pay weekly,,,"频率副词,usually,often,never,weekly",
GG-A2-249,"Guideword: USE: DEGREE, WITH ADJECTIVES. CanDo: Can use a limited range of degree adverbs ('so', 'quite', 'too') to modify adjectives.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,程度副词修饰形容词：so、quite、too的用法,"I went to Vinpearland. It's so beautiful.、It was quite expensive, it cost £100.、The weather was too hot.",so beautiful、quite expensive、too hot,,,"程度副词,形容词,so,quite,too,修饰,词序",
GG-A2-250,"Guideword: USE: FOCUS. CanDo: Can use a limited range of adverbs ('only', 'just') to focus on or point to something.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,副词聚焦用法：only和just的强调功能,[talking about  a class] It's only two hours.、It was only €70. It is pink. it looks very nice.、It was just £15.,only、just、only two hours、just £15,,,"副词,聚焦,强调,only,just",
GG-A2-251,"Guideword: USE: SEQUENCING. CanDo: Can use a limited range of adverbs and adverb phrases ('first', 'then', 'after that') to order segments of discourse.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,"副词短语：顺序表达（first, then, after that）","First we had a dinner in a very expensive restaurant, then we went to a disco.、We can meet at 6 pm at my house, and then we can get to the sports centre by bus.、[talking about a children's party games] First, we played housie and blind man's bluff. After that a magician showed us a lot of magic tricks.",first、then、after that、and then,,,"顺序副词,first,then,after that,话语组织",
GG-A2-252,"Guideword: USE: STANCE. CanDo: Can use a limited range of adverbs ('actually', 'unfortunately', 'of course', 'I’m sorry') to indicate an attitude or viewpoint.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,"态度副词：actually, unfortunately, of course, I'm sorry","It's very nice that you're going to help me to paint my bedroom. Actually I want you to decide what colour that my room should be.、Unfortunately, my team lost.、[talking about a watch] It costs €450 and of course it is black. You know black is my favorite color.、I'm sorry you can't find it.",actually、unfortunately、of course、i'm sorry,,,"态度副词,actually,unfortunately,of course,I'm sorry",
GG-A2-253,"Guideword: USE: CERTAINTY. CanDo: Can use a limited range of adverbs ('maybe', 'perhaps') to indicate degrees of certainty.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,A2,表示不确定性的副词：maybe和perhaps的用法,"Or maybe we can walk to there, because it's not far from my house.、Perhaps I left it in your living room.",maybe、perhaps、maybe i、perhaps we、maybe it,,,"副词,不确定性,可能性,maybe,perhaps,程度副词,猜测表达",
GG-A2-254,"Guideword: FORM: TIME  and SEQUENCING, MODIFYING CLAUSES. CanDo: Can use time and sequencing adverbs to modify clauses and sentences.",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,A2,时间与顺序副词：修饰句子和从句,Yesterday I went shopping and bought some clothes.、First we had dinner in my house and after we went to the pub.、I just heard about your accident.、I often eat it at weekends.,yesterday、first、after、often、just,,,"时间副词,顺序副词,修饰从句,词序,事件顺序",
GG-A2-255,"Guideword: FORM: MANNER, MODIFYING VERBS. CanDo: Can use a limited range of manner adverbs to modify verbs.",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,A2,方式副词修饰动词：快速、轻松地描述动作,I really liked it because all the candidates were professional and swam very fast.、I learned to use my phone very quickly and easily.,very quickly、very fast、really well、so easily,,,"方式副词,修饰动词,副词位置,-ly结尾,动作描述",
GG-A2-256,"Guideword: FORM: DEGREE, MODIFYING ADJECTIVES. CanDo: Can use a range of degree adverbs to modify common gradable adjectives.",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,A2,程度副词修饰形容词：so、really、too等用法,"I'm so happy because you can come!、[referring to a lost book] It's really important for me, because I need to do some homework.、But it is too expensive.",so happy、really important、too expensive、very good,,,"程度副词,可分级形容词,so,really,too,修饰,句型结构",
GG-A2-257,"Guideword: FORM: END POSITION, MANNER. CanDo: Can use manner adverbs in the usual end position.",SuperCategory: ADVERBS. SubCategory: position,A2,方式副词在句末位置的使用,Please answer me quickly because there are only eleven tickets.、My house is opposite the train station so you can find it easily.,quickly、easily、slowly、carefully,,,"方式副词,句末位置,词序,动作方式,常见搭配",
