egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-B1-268,Guideword: FORM: SENSE VERBS + 'AS IF' OR 'AS THOUGH' + FINITE CLAUSE. CanDo: Can use verbs of the senses + 'as if' or 'as though' + finite clause.,SuperCategory: CLAUSES. SubCategory: comparatives,B1,感官动词 + 'as if'/'as though' + 限定从句,"I was excited and I felt as if I was a bird.、So when you enter the restaurant you feel as if you are in Italy.、I think I will have to buy an umbrella because it looks as if it'll rain.、I got your letter last Friday, and it looks as if you've got a problem.、I enjoyed it a lot because as it was built many years ago. I felt as though I was in the year 1830!",feel as if、look as if、sound as if、as though,,,"感官动词,as if,as though,限定从句,主观感受",
GG-B1-269,Guideword: FORM: LINKING VERB + 'LIKE' OR 'SIMILAR TO'. CanDo: Can use linking verbs + 'like' or 'similar to'.,SuperCategory: CLAUSES. SubCategory: comparatives,B1,系动词+like/similar to：描述相似性的表达方式,"Some people have told me that I look like a pop star when I wear it.、First he heard a disconcerting noise that sounded like a gun shot and then he saw a man running away holding a gun.、It smelled like roses.、Everything seemed tiny and small from above and I felt like a bird.、Your story is similar to my last dream.、The weather is sunny and hot, it's similar to Valencia's weather.",look like、sound like、smell like、feel like、seem like、be similar to,,,"系动词,like,similar to,相似性,固定搭配",
GG-B1-270,"Guideword: FORM: COMBINING CLAUSES OF THE SAME TYPE. CanDo: Can combine clauses of the same type, main or subordinate, finite or non-finite, with conjunctions.",SuperCategory: CLAUSES. SubCategory: coordinated,B1,并列从句连接：用连词组合相同类型的从句,"You will have a great time with your friends, because I know they are going to the seaside and staying in a hotel near the sea. (Georgia (Republic of); B1 THRESHOLD; 2008; Georgian; Pass)、They chose our school because it's very modern and there are a lot of students.、Otherwise, if you want to relax and see your friend, the countryside will be the best.、You asked for my advice about either going on holiday with your parents or staying with your friends. (Italy; B1 THRESHOLD; 2008; Italian; Pass",and、or、but、because、either...or,,,"并列从句,连词,从句类型,复合句,逻辑关系",
GG-B1-271,"Guideword: FORM/USE: MULTIPLE MAIN CLAUSES, NARRATIVE. CanDo: Can combine multiple main clauses with a range of conjunctions, often in a narrative context.",SuperCategory: CLAUSES. SubCategory: coordinated,B1,并列主句连接：叙事中的多主句组合,"By the time his mother arrived home, the suitcase was still lost, so Larry decided to tell her the truth, but then his mother showed him his suitcase and told Larry that he left it in the car.、If you want to go somewhere with your friends then do it and promise your parents that you will go with them the next holidays, or arrange a family day with them, because then your parents will know that you love them and that they are still very important to you.",and、but、so、or、because,,,"并列主句,连词,叙事,独立主句,标点规则",
GG-B1-272,"Guideword: FORM: 'EITHER … OR'. CanDo: Can combine two main clauses of the same type using 'either' in front or mid position, followed by 'or' to introduce the second clause.",SuperCategory: CLAUSES. SubCategory: coordinated,B1,并列连词结构：either ... or,"Regarding your future plans, we would like to know which city you are going to move to, so that if we get the chance, we can either visit you or write to you.、In my opinion, you should either ask your parents if you can invite a few friends, or ask them to share your holidays.、You can either go to the gym or attend some special classes where you get gentle exercises.、I thought: ""Either I talk to her now or I won't be able to talk to her anytime!",either、or、either ... or,,,"并列连词,选择关系,句型结构,成分一致性,主谓一致",
GG-B1-273,"Guideword: FORM/USE: AUXILIARY 'DO', FOR EMPHASIS. CanDo: Can use the auxiliary verb 'do' in an affirmative declarative clause, for emphasis and affirmation.",SuperCategory: CLAUSES. SubCategory: declarative,B1,陈述句中助动词'do'的强调用法,"Yes, I do have a favorite restaurant.、I do miss you.、I do apologise for the change but I can't be there on the 28th of June.、After all, you did say that you wanted go somewhere with your friends.",do have、do like、do miss、did say,,,"助动词do,强调语气,肯定陈述句,动词原形,情感表达",
GG-B1-274,"Guideword: FORM/USE: 'DO', EMPHASIS. CanDo: Can use 'do' + base form of a main verb, for emphasis or in formal contexts.",SuperCategory: CLAUSES. SubCategory: imperatives,B1,强调性祈使句：do + 动词原形,Do write back and let me know all your news.、Do let me know your views on this.、Do follow the instructions.,do let、do follow、do write、do inform,,,"强调性祈使句,do + 动词原形,正式语境,语气加强,动词原形",
GG-B1-275,Guideword: USE: INVITATION. CanDo: Can use the imperative to make an offer or an invitation.,SuperCategory: CLAUSES. SubCategory: imperatives,B1,祈使句：用于发出邀请或提议,"Come and visit us after the New Year, we've got so much to talk about.、Come and stay with us this weekend!",come and、stay with、let's,,,"祈使句,邀请,动词原形,省略主语,非正式语气",
GG-B1-276,"Guideword: FORM/USE: 'LET ME', FOCUS. CanDo: Can use an imperative clause with 'let me' + base form of a main verb, as a focusing device, to introduce something",SuperCategory: CLAUSES. SubCategory: imperatives,B1,祈使句聚焦结构：let me + 动词原形,Let me tell you my story.、Let me explain something.、Let me answer your question.,let me、tell、explain、answer,,,"祈使句,聚焦结构,动词原形,引入话题,let me",
GG-B1-277,"Guideword: FORM: 'WH-' INTERROGATIVE, SUBJECT. CanDo: Can form questions with a 'wh-' word as subject, without an auxiliary verb.",SuperCategory: CLAUSES. SubCategory: interrogatives,B1,以'wh-'疑问词作主语的疑问句,What happened?、Who cares?、Who knows?,what happened、who knows、who cares、which changed,,,"wh-疑问词,主语,助动词省略,陈述语序,时态一致",
GG-B1-278,"Guideword: FORM: INTERROGATIVE + ADVERB. CanDo: Can form interrogative clauses with an adverb in mid position, between the subject and the main verb.",SuperCategory: CLAUSES. SubCategory: interrogatives,B1,疑问句中的副词中位用法：主语与主要动词之间的副词位置,Have you ever been to Marseille?、What kind of books do you usually read?、Do you still remember my best friend?,have you ever、do you usually、do you still,,,"疑问句,副词中位,主语动词间,频率副词,词序规则",
GG-B1-279,"Guideword: FORM: 'WHICH', 'WHOSE'. CanDo: ",SuperCategory: CLAUSES. SubCategory: interrogatives,B1,疑问从句：使用WHICH和WHOSE的特殊疑问句,,which one、whose turn、which color、whose fault,,,"疑问词,特殊疑问句,选择疑问,所属关系,词序",
GG-B1-280,Guideword: FORM: 'HOW' + ADJECTIVE. CanDo: Can use 'How' + adjective.,SuperCategory: CLAUSES. SubCategory: phrases/exclamations,B1,感叹句结构：How + 形容词,How exciting!、How terrible!、How amazing! This is my first flight in a hot-air balloon.,how exciting、how terrible、how amazing,,,"感叹句,How,形容词,情感表达,原级",
GG-B1-281,Guideword: FORM: 'HOW' + ADJECTIVE + CLAUSE. CanDo: Can use 'How' + adjective + clause.,SuperCategory: CLAUSES. SubCategory: phrases/exclamations,B1,感叹句结构：How + 形容词 + 从句/短语,How lucky you are to have visited that exhibition!、How lovely to get your letter.,how lucky、how lovely、how amazing、how wonderful,,,"How,形容词,感叹句,从句,短语",
GG-B1-282,"Guideword: FORM/USE: 'THE' + NOUN + 'WHO/THAT', FOCUS. CanDo: Can use defining relative clauses, 'the person who/that, the thing that, the (only) one who/that' as a focusing device.",SuperCategory: CLAUSES. SubCategory: relative,B1,限定性关系从句：the + 名词 + who/that 强调结构,The thing that was great is that the weather was really warm and it didn't rain.、The thing that I love most is going to the shops.、The person who sat next to me was her.、The person who called me was my best friend.,the person who、the thing that、the one who、the only one that,,,"限定性关系从句,强调结构,关系代词,聚焦装置,the person who,the thing that",
GG-B1-283,"Guideword: FORM: WITH 'WHERE', PLACE. CanDo: Can use defining relative clauses with 'where' to define nouns referring to place.",SuperCategory: CLAUSES. SubCategory: relative,B1,关系从句：用'where'定义地点名词,"The city where I live is very nice and extremely charming.、But if they are going to a place where you go every year you should go with your friends, you will have more fun.、We went to the area where I used to live when I was a child near the Highlands. (Czech Republic; B1 THRESHOLD; 2003; Czech; Pass)>",the city where、the place where、the area where、where i live,,,"关系从句,where,地点名词,定义从句,地点状语",
GG-B1-284,"Guideword: FORM/USE: 'WHEN', FOCUS. CanDo: Can use defining relative clauses with 'when' to define nouns relating to time.",SuperCategory: CLAUSES. SubCategory: relative,B1,限定性关系从句：用'when'定义时间名词,"The day when he had to go back to Korea, I could not stop myself crying.、I really remember the day when I lost my suitcase in the airport.、I was in the class at the time when they made the movie, so you will be able to see me on TV.",the day when、the time when、the moment when、the year when,,,"限定性关系从句,when,时间名词,定义从句,完整句子",
GG-B1-285,"Guideword: FORM: NON-DEFINING, OBJECT, WITH 'WHO'. CanDo: Can use a non-defining relative clause with 'who' as the object.",SuperCategory: CLAUSES. SubCategory: relative,B1,非限定性定语从句：用who作宾语,"What I liked most was the friend I made there, a green-eyed chubby boy, who I played with till dinner time, when I had to go home.、She turned around and, she couldn't believe it, it was an old classmate Tom, who she hadn't seen for ages!",who i met、who i played with、who i hadn't seen,,,"非限定性定语从句,who作宾语,逗号分隔,额外信息,人物描述",
GG-B1-286,"Guideword: FORM/USE: 'THE REASON WHY', FOCUS. CanDo: Can use defining relative clauses with 'why' after 'reason', to give an explanation and for focus.",SuperCategory: CLAUSES. SubCategory: relative,B1,定语从句：用'why'修饰'reason'解释原因,The reason why I love it is that it's quite original because it's about a woman who can see ghosts.、This is the reason why we are changing our working hours.、This is the main reason why it is so famous and popular as well.,the reason why、the main reason why、the only reason why,,,"定语从句,关系代词why,原因解释,焦点强调,the reason why",
GG-B1-287,"Guideword: FORM: DEFINING, OBJECT, WITH 'WHO/THAT'. CanDo: Can use a defining relative clause with 'who' or 'that' as the object.",SuperCategory: CLAUSES. SubCategory: relative,B1,限定性关系从句：用who/that作宾语,"My friends are the people who I love most.、They filmed two actors who I don't really know arguing and kissing after it.、It was Sarah, a girl who I met in Spain on my holiday last year.、We are going with my friends Paolo and Ontorio, the guys who you met yesterday.、So I sent a letter to the school and they have sent me the details of the people that I'm going to stay with.",people who、person that、things that、friends who,,,"限定性关系从句,关系代词,先行词,宾语位置,省略规则",
GG-B1-288,Guideword: FORM: WITH 'WHOSE NAME'. CanDo: Can use defining and non-defining relative clauses with 'whose name'.,SuperCategory: CLAUSES. SubCategory: relative,B1,关系从句：使用'whose name'表达所属关系,"We have a new employee whose name is Mary Watts.、It was a very famous football player, whose name was known all over the world.、I have many friends but I'll tell you about my best friend, whose name is Nicos.、He has got a friend whose name is Robert. (Germany; B1 THRESHOLD; 2001; German; Pass、The man whose name I can't remember, wrote a serious looking message.",whose name is、whose name was、whose name i can't remember,,,"关系从句,whose,name,所属关系,定义性从句,非定义性从句",
GG-B1-289,"Guideword: FORM/USE: CONTRAST. CanDo: Can use a finite subordinate clause with conjunctions ('even though, (al)though, while if') to introduce contrast, before or after a main clause.",SuperCategory: CLAUSES. SubCategory: subordinated,B1,"从属连词引导的对比状语从句：even though, although, while if","You should come with your sister even though you would rather be alone.、Even though I am currently quite busy, I will be very glad to take part in the Conference dinner.、Although he was famous, I didn't like him.、Though we are not studying at the same school now, we always keep in touch.、The main actor is my favorite actor, although I can't remember his name.、I think going on holiday with your parents won't be very much fun, while if you go with your friends you will enjoy yourself much more.",even though、although、while if,,,"从属连词,对比状语从句,even though,although,while if",
GG-B1-290,"Guideword: FORM/USE: REASON. CanDo: Can use a finite subordinate clause with conjunctions to introduce reasons, after a main clause.",SuperCategory: CLAUSES. SubCategory: subordinated,B1,原因状语从句：用as/since引导的从属从句,"I prefer to speak on 14 July, as I have got another appointment on the next day.、I am going to be absent from my English class next week, as I am travelling to Italy.、Unfortunately I will not be able to go to your class tomorrow since I have an appointment with the doctor.、A budget of €10,000 is approved to replace our old copier machine, since it is not working properly.",as、since、because of、due to,,,"原因状语从句,从属连词,as,since,因果关系",
GG-B1-291,"Guideword: FORM/USE: PURPOSE, RESULT. CanDo: Can use a finite subordinate clause with conjunctions ('so (that), in order that') to introduce purpose and result, after a main clause.",SuperCategory: CLAUSES. SubCategory: subordinated,B1,"目的与结果状语从句：so that, in order that","I think it is important to write about this topic so that young students and other people who are working with business, can get some inspiration.、Could you please give me some extra exercises so that I can cover the work I missed?、Please contact me if you need accommodation so I can book it for you.、If you come, please bring your camera in order that we can take some photos.",so that、in order that、so,,,"目的状语从句,结果状语从句,连接词,so that,in order that",
GG-B1-292,"Guideword: FORM/USE: NON-FINITE WITH '-ING'. CanDo: Can use a non-finite subordinate clause with 'before' and 'after' + '-ing', before or after a main clause, to refer to time.",SuperCategory: CLAUSES. SubCategory: subordinated,B1,时间状语从句简化：before/after + -ing形式,Instead I buy books once a month and I read them in the evening before going to bed.、We can relax after working hard at school.、Before going back home we ate a hot meal in a beautiful restaurant called “Palladium”.、After having breakfast I started doing my homework.,before going、after working、before leaving、after finishing、before starting、after having,,,"时间状语从句,非谓语动词,-ing形式,before,after,时间关系,简化从句",
GG-B1-293,"Guideword: FORM/USE: PRESENT SIMPLE 'IF' CLAUSE + MODAL, FUTURE, POSSIBLE OUTCOME. CanDo: Can use 'if' + present simple to introduce a possible future condition, with modal verbs in the main clause, to talk about a possible result. ► modality",SuperCategory: CLAUSES. SubCategory: conditional,B1,条件句：if + 一般现在时 + 情态动词，表达未来可能情况,I think that it would be very good if you start going to the gym or you start cycling.、I would be very glad if you come and visit us.、If you come to Brazil you can stay at my home.,if you、if it、if there,,,"条件句,if从句,一般现在时,情态动词,可能结果",
GG-B1-294,"Guideword: FORM/USE: PRESENT SIMPLE 'IF' CLAUSE + 'WILL', FUTURE, LIKELY OUTCOME (FIRST CONDITIONAL). CanDo: Can use 'if' + present simple to introduce a possible future condition, with 'will' in the main clause to talk about a likely result.",SuperCategory: CLAUSES. SubCategory: conditional,B1,第一类条件句：if + 一般现在时 + will 表示可能发生的未来情况,"I talked to my parents and I think if you tell them your reasons, they will accept it.、I'm sure your parents will be happy if you go with them.、If you live in the countryside you will see beautiful nature.",if、will、present simple,,,"第一类条件句,if从句,一般现在时,will,条件结果关系",
GG-B1-295,"Guideword: FORM/USE: PRESENT CONTINUOUS 'IF' CLAUSE , PLANS & ADVICE. CanDo: Can use 'if' + present continuous or 'going to' to introduce a possible plan, with modal verbs or imperatives in the main clause to give advice.",SuperCategory: CLAUSES. SubCategory: conditional,B1,条件句：用现在进行时或'going to'表达可能计划，主句用情态动词或祈使句给出建议,"Billy, if you are moving you should think a lot, first you have to go and see the two schools.、However, if you are looking for fun and excitement, I would go for the city.、But if you are going to live in a town you should choose the large school.、In addition, if you are going to travel, please choose your partner very carefully.",if you are moving、if you are looking for、if you are going to live、if you are going to travel,,,"条件句,现在进行时,going to,情态动词,祈使句",
GG-B1-296,"Guideword: FORM/USE: 'IF' + PAST SIMPLE + 'WOULD', FUTURE, IMAGINED SITUATION|(SECOND CONDITIONAL). CanDo: Can form conditional subordinate clauses with 'if' + past simple, and would in the main clause, to talk about an imagined situation, often in the context of advice or opinion-giving.",SuperCategory: CLAUSES. SubCategory: conditional,B1,第二条件句：if + 过去式 + would，谈论想象情境,"Maybe it would be more fun if you went with your friends.、If you went on holiday with your friends, where would you go?、But, if I was able to move, I would like to live near the coast, because I love the sea, I like sunbathing and swimming.",if、would、past simple,,,"第二条件句,if从句,would,过去式,想象情境",
GG-B1-297,"Guideword: FORM/USE: 'IF' + PAST PERFECT + 'WOULD HAVE' + '-ED', IMAGINED SITUATION, REGRET|(THIRD CONDITIONAL). CanDo: Can form conditional subordinate clauses with 'if' + past perfect simple and 'would have' + '-ed' in the main clause, to talk about imagined situations in the past, often with regret.",SuperCategory: CLAUSES. SubCategory: conditional,B1,第三条件句：if + 过去完成时 + would have + 过去分词,"If they had not been there, I would have been very lonely.、If I hadn't gone to these horse-riding lessons, I wouldn't have lost my watch.、I realise that if I hadn't agreed with my parents to go to the concert I wouldn't have met Britney Spears.",if i had、if we had、if it had、would have,,,"第三条件句,过去完成时,would have,假设语气,遗憾表达",
GG-B1-298,"Guideword: FORM/USE: 'IF' + PAST SIMPLE + 'COULD', FUTURE, IMAGINED SITUATION. CanDo: Can form conditional subordinate clauses with 'if' + past simple, and 'could' in the main clause to talk about an imagined situation, often in the context of suggesting.",SuperCategory: CLAUSES. SubCategory: conditional,B1,条件从句：if + 一般过去时 + could 表达想象建议,"If you wanted to do some outdoor activities, we could go fishing or even walking through the green fields.、If you arrived in town the day before, we could arrange accommodation for you at the nearest Hotel.",if you wanted、if you arrived、if you needed、we could,,,"条件从句,假设语气,礼貌建议,could可能性,一般过去时",
GG-B1-299,"Guideword: FORM/USE: 'IF I WERE YOU' + 'WOULD', FUTURE, IMAGINED SITUATION. CanDo: Can use 'if I were you' and 'would' in the main clause often in the context of advice or opinion-giving.",SuperCategory: CLAUSES. SubCategory: conditional,B1,条件句：'If I were you' + 'would' 表达建议或意见,"Well, if I were you I would go to a small school in the countryside because it's less complicated than going to a large school in a town.、If I were you, I would talk to everybody and tell them when are you free, and spend the summer with both friends and parents.、[deciding between two holiday options] If I were you, I would accept both of them.",if i were you、would、advice、opinion,,,"条件句,虚拟语气,建议表达,would,if I were you",
GG-B1-300,"Guideword: FORM/USE: 'UNLESS', EXCEPTIONS. CanDo: Can use 'unless' + present simple to talk about an exception, with present and future reference.",SuperCategory: CLAUSES. SubCategory: conditional,B1,条件句中的例外表达：unless + 一般现在时,"I think I am going to pay by cash, unless you accept credit cards.、If I were you I'd go to work on foot, unless it's far away from your house.、But unless you do some sports activities you will gain a lot of weight.",unless you、unless it、unless there is,,,"unless,条件句,例外,一般现在时,if not",
GG-B1-301,"Guideword: FORM/USE: ELLIPTED 'IF NOT', ALTERNATIVE. CanDo: Can use 'If not' as a conditional clause to offer an alternative to refer to a previous direct or indirect 'yes-no' question where the answer might be ‘no’.",SuperCategory: CLAUSES. SubCategory: conditional,B1,条件从句：省略if的'If not'替代用法,"Is the Sheraton Hotel ok for you? If not, call me as soon as possible.、Do you work on Sundays? If not, you could do exercise on Sundays.、I hope it's ok for you. If not, call me on my mobile phone.",if not、alternative、conditional clause,,,"条件从句,省略形式,替代方案,是/否疑问句,日常对话",
GG-B1-302,"Guideword: FORM/USE: ELLIPTED 'IF SO', CONFIRMING. CanDo: Can use 'If so' as a conditional clause to refer a previous direct or indirect 'yes-no' question where the answer might be ‘yes’. ► Clauses coordinated",SuperCategory: CLAUSES. SubCategory: conditional,B1,条件从句：省略if的'If so'用法（用于确认性提问）,"Do you think we could have an extra class? If so, I'd like to do it to cover the work I'll miss.、Is it possible to pay by credit card? If so, which ones do you take?",if so、conditional clause、yes-no question、confirming response,,,"条件从句,省略if,确认性提问,是/否问句,逻辑连贯",
GG-B1-303,Guideword: USE: TIME. CanDo: Can use an increasing range of adverbs to refer to the timing of an event.,SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,时间副词与副词短语：事件时间表达,"Dear Kate, I went to the cinema with a new friend recently.、I immediately called her to see if everything was O.K.",recently、immediately、in the morning、at once,,,"时间副词,副词短语,事件时间,句末位置,句首强调",
GG-B1-304,Guideword: USE: MANNER. CanDo: Can use an increasing range of manner adverbs and adverb phrases to modify how something happens.,SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,方式副词及副词短语：描述动作如何发生,"They are like my sisters. We go everywhere together.、You are a sweet and caring guy and wherever you'll go, you'll fit in easily!、Of course you have to eat carefully.、Then I took a knife and opened it very carfully and slowly like there was something breakable in it.",carefully、slowly、easily、with care,,,"方式副词,副词短语,修饰动词,动作方式,位置规则",
GG-B1-305,"Guideword: USE: PLACE. CanDo: Can use an increasing range of adverbs and adverb phrases ('near', 'far away', 'upstairs', 'downstairs') to indicate place.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,"地点副词及副词短语：near, far away, upstairs, downstairs等",You can't go far away because I don't think your parents want to pay for it.、He went downstairs.、After the film we went to a shop nearby for lunch and after that we went to a park and played all sorts of games.,near、far away、upstairs、downstairs,,,"地点副词,副词短语,位置描述,相对距离,动词修饰",
GG-B1-306,"Guideword: USE: DEGREE, 'REALLY REALLY'. CanDo: Can use 'really really' with verbs and adjectives for emphasis.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,程度副词重复强调：really really 的用法,"Oh, I really really like her very friendly and lovely smile.、I am not keen on football so, I think it is really really borring.",really really、very very、like、boring,,,"程度副词,重复强调,非正式表达,情感增强,口语化",
GG-B1-307,"Guideword: USE: DEGREE WITH VERBS. CanDo: Can use an increasing range of degree adverbs ('a little', 'a bit') with verbs to indicate degree or intensity. ► determiners",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,"程度副词短语：a little, a bit 与动词搭配表示程度","When I came to England, one year ago, I didn't know any English word, now I'm very happy because I don't speak very well but I can understand and speak a little.、I suggest you to take a little break of about one minute between hours and walk to relax a bit.、I go to bed and I read just a little bit.",a little、a bit、a little bit,,,"程度副词,a little,a bit,动词修饰,轻微程度",
GG-B1-308,"Guideword: USE: LINKING. CanDo: Can use an increasing range of adverbs ('therefore', 'furthermore', 'otherwise') to show a relationship between two clauses or sentences.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,连接副词：therefore、furthermore、otherwise的用法,"You don't like city's with a lot of people. Therefore I suggest you go to a small school in the countryside, near your new home.、I decided to join these classes because I have to improve my reading, writing and speaking in English. Furthermore I want to write my thesis in an English-speaking country next year. (Austria; B1 THRESHOLD; 2002; German; Pass).、Please let me know if you can collect it otherwise I will ask my other Turkish friend.",therefore、furthermore、otherwise,,,"连接副词,therefore,furthermore,otherwise,逻辑关系",
GG-B1-309,"Guideword: USE: FOCUS. CanDo: Can use an increasing range of focusing adverbs ('particularly', 'especially') to point to or highlight something. ► adverbs: position",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,聚焦副词：particularly和especially的用法与位置,"I usually read in my free time but particularly in the evenings before I go to the bed.、As you know I love dolphins and all programmes about Nature and Wild life, especially the Discovery Channel.",particularly in、especially the、but particularly,,,"聚焦副词,particularly,especially,强调,副词位置",
GG-B1-310,Guideword: USE: ORGANISING. CanDo: Can use adverbs as discourse markers to organise text.  ►  adverbs: position ►  Discourse markers,SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,副词作为语篇标记：组织文本的逻辑连接词,"Firstly, I advise you to visit both schools.、Firstly, we need a good expert to run the course.、Secondly, good materials are needed.、What's more, this topic is very useful, it could offer so many professional suggestions . Finally , in my opinion, this topic is very interesting.、My boss' talk will be about the advantages and drawbacks which overseas sells bring  . Actually , he is very interested in this subject because our company is trying to expand and sell abroad.",firstly、secondly、what's more、finally、actually,,,"语篇标记,副词位置,逻辑连接,顺序副词,补充信息",
GG-B1-311,"Guideword: USE: STANCE. CanDo: Can use an increasing range of adverbs ('completely', 'obviously', 'clearly', 'actually', 'luckily', 'honestly', 'sadly', 'basically', 'obviously', 'hopefully') to indicate an attitude or viewpoint.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,表态副词：表达态度和观点的副词用法,"I am completely sure.、It's obviously much more fun to go on vacation with your friends, but your parents will be sad and worry about you all the time you're gone.、I am clearly a fashion victim and it's not a fault.、Actually she's my best friend I met her this year when the school started.、Luckily my cousin is now recovering of his illness and all my family is really happy.、I don't watch a lot of TV, sadly I don't have time.、Surely it depends where your family goes, and where you are going to go with your friends!",completely、obviously、actually、luckily,,,"表态副词,态度表达,句子修饰,逗号使用,情感副词",
GG-B1-312,Guideword: USE: CERTAINTY. CanDo: Can use an increasing range of adverbs to indicate degrees of certainty.,SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,B1,"副词表达确定性程度：probably, certainly, definitely等",[talking about a film] And it will probably be on TV next month!、If I were you I'd certainly choose not to go with your parents.、I will definitely give you the bicycle by 5.30 pm or latest by 5.45 pm.,probably、certainly、definitely、will probably、would certainly,,,"副词,确定性,probably,certainly,definitely,程度副词,情态动词",
GG-B1-313,"Guideword: FORM: MANNER, MODIFYING VERBS. CanDo: Can use an increasing range of manner adverbs to modify verbs.",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,B1,方式副词修饰动词：描述动作如何发生,"You have to choose carefully.、My smile slowly disappeared as I finished my reading.、She looked at me seriously and said ""Can you sing a song right now?”",choose carefully、disappear slowly、look seriously,,,"方式副词,修饰动词,副词位置,-ly结尾,动作描述",
GG-B1-314,"Guideword: FORM: DEGREE, MODIFYING ADVERBS. CanDo: Can use a limited range of degree adverbs to modify adverbs. ► adverb phrases: form",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,B1,程度副词修饰副词：副词短语的构成与用法,We left really early on a Friday morning.、So I couldn't wait and I opened it very carefully.,really early、very carefully、so easily、quite clearly,,,"程度副词,副词修饰,副词短语,词序,增强程度",
GG-B1-315,"Guideword: FORM/USE: MODIFYING CLAUSES, STANCE. CanDo: Can use adverbs to modify clauses and sentences to indicate stance or attitude.",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,B1,副词修饰从句和句子：表达立场与态度,"But, obviously, you prefer going with your friends because you will have a better time.、Luckily, I arrived in time.、I think you should walk with a friend, otherwise it could be boring.",obviously、luckily、otherwise、unfortunately,,,"副词修饰,立场表达,情感副词,逻辑关系,句子修饰",
GG-B1-316,Guideword: FORM: ADVERB + ADVERB. CanDo: Can modify an increasing range of adverbs with other adverbs.► adverbs and adverb phrases: types and meanings,SuperCategory: ADVERBS. SubCategory: adverb phrases - form,B1,副词短语构成：副词修饰副词,"We get along quite well.、It will be really big and at first you will feel lonely, but there are so many people, you can find new friends really fast.、My style is almost always the same: light blue jeans, with a shirt and my old brown boots.、The pizza is just too good.、[about a film] It came out just yesterday.",quite well、really fast、almost always、just too good,,,"副词短语,副词修饰副词,程度副词,频率副词,方式副词",
GG-B1-317,"Guideword: FORM: COMBINING MORE THAN TWO ADJECTIVES. CanDo: Can use commas and 'and' to join more than two adjectives, after 'be'.",SuperCategory: ADJECTIVES. SubCategory: combining,B1,系动词后连接三个及以上形容词：逗号与and的用法,"Her name is Cassia, she is beautiful, intelligent, funny and very reliable.、He is tall, thin and not very handsome, but he is very nice and friendly.",be、is、are、she is、he is,,,"形容词连接,逗号分隔,and连接,系动词后,多形容词描述",
GG-B1-318,"Guideword: FORM: COMBINING THE SAME COMPARATIVE ADJECTIVE WITH 'AND'. CanDo: Can use 'and' to repeat a comparative adjective to indicate change over time, usually after 'become' or get. ► adjectives: comparatives",SuperCategory: ADJECTIVES. SubCategory: combining,B1,比较级形容词重复结构：用'and'连接表示逐渐变化,"I could see how the fire was burning the door, and the room became hotter and hotter.、I think that's a good question, because nowadays television is getting worse and worse, but there are still some good programmes.",become、get、grow、turn,,,"比较级形容词,逐渐变化,become,get,重复结构",
GG-B1-319,"Guideword: FORM: BEFORE THE NOUN. CanDo: Can use a comma to combine two adjectives used before the noun, following the usual order of adjective types.",SuperCategory: ADJECTIVES. SubCategory: combining,B1,名词前并列形容词：用逗号连接两个形容词,"It was the biggest TV in the bazaar, with its huge, black screen.、My house was built in 1864. It's an old, Victorian-style house.","huge, black、old, victorian-style、big, red、small, blue",,,"形容词,逗号,名词前,形容词顺序,并列形容词",
GG-B1-320,"Guideword: FORM: COMPOUND ADJECTIVES. CanDo: Can use a limited range of compound adjectives ('good-looking', 'well-known')",SuperCategory: ADJECTIVES. SubCategory: combining,B1,复合形容词：good-looking、well-known等常见组合,"He was tall and good-looking.、This programme is presented by ""Gato Feobranto,"" a well-known comedy group.",good-looking、well-known、hard-working、fast-paced,,,"复合形容词,连字符,固定搭配,good-looking,well-known",
GG-B1-321,Guideword: FORM: COMBINING COMPARATIVE ADJECTIVES WITH 'AND'. CanDo: Can use 'and' to join a limited range of comparative adjectives.► adjectives: comparatives,SuperCategory: ADJECTIVES. SubCategory: combining,B1,比较级形容词并列：用'and'连接多个比较级形容词,"In the winter you can go to the fitness centre, there you can get stronger and fitter.、The cars will fly around the buildings like planes, and they will be faster and cheaper.",stronger and fitter、faster and cheaper、more efficient and reliable、easier and more fun,,,"比较级形容词,并列连接,and,渐进变化,句型结构",
